Province_State,Date,Confirmed,Deaths,Month,Day,Year
Hawaii,08-10-2021,47376,543,08,10,2021
Idaho,08-10-2021,205787,2226,08,10,2021
Illinois,08-10-2021,1447167,26033,08,10,2021
Indiana,08-10-2021,788468,14091,08,10,2021
Iowa,08-10-2021,385556,6193,08,10,2021
Kansas,08-10-2021,342793,5327,08,10,2021
Kentucky,08-10-2021,502712,7394,08,10,2021
Louisiana,08-10-2021,596534,11353,08,10,2021
Maine,08-10-2021,71666,901,08,10,2021
Maryland,08-10-2021,475184,9869,08,10,2021
Massachusetts,08-10-2021,730381,14637,08,10,2021
Michigan,08-10-2021,1021681,21228,08,10,2021
Minnesota,08-10-2021,620591,7798,08,10,2021
Mississippi,08-10-2021,368549,7685,08,10,2021
Missouri,08-10-2021,712083,10413,08,10,2021
Montana,08-10-2021,118754,1726,08,10,2021
Nebraska,08-10-2021,231916,2287,08,10,2021
Nevada,08-10-2021,367709,6080,08,10,2021
New Hampshire,08-10-2021,102205,1391,08,10,2021
New Jersey,08-10-2021,1051712,26659,08,10,2021
New Mexico,08-10-2021,215781,4430,08,10,2021
New York,08-10-2021,2180696,53760,08,10,2021
North Carolina,08-10-2021,1089923,13768,08,10,2021
North Dakota,08-10-2021,112518,1573,08,10,2021
Northern Mariana Islands,08-10-2021,183,2,08,10,2021
Ohio,08-10-2021,1145925,20823,08,10,2021
Oklahoma,08-10-2021,501353,7531,08,10,2021
Oregon,08-10-2021,232436,2912,08,10,2021
Pennsylvania,08-10-2021,1254821,27914,08,10,2021
Puerto Rico,08-10-2021,153175,2626,08,10,2021
Rhode Island,08-10-2021,156539,2744,08,10,2021
South Carolina,08-10-2021,645859,9992,08,10,2021
South Dakota,08-10-2021,125599,2052,08,10,2021
Tennessee,08-10-2021,929996,12829,08,10,2021
Texas,08-10-2021,3295272,53765,08,10,2021
Utah,08-10-2021,441131,2511,08,10,2021
Vermont,08-10-2021,25663,263,08,10,2021
Virgin Islands,08-10-2021,4960,40,08,10,2021
Virginia,08-10-2021,711078,11578,08,10,2021
Washington,08-10-2021,495357,6187,08,10,2021
West Virginia,08-10-2021,170656,2972,08,10,2021
Wisconsin,08-10-2021,699551,8311,08,10,2021
Wyoming,08-10-2021,67326,793,08,10,2021
Alabama,06-09-2021,546845,11249,06,09,2021
Alaska,06-09-2021,70588,369,06,09,2021
American Samoa,06-09-2021,0,0,06,09,2021
Arizona,06-09-2021,885042,17715,06,09,2021
Arkansas,06-09-2021,342927,5854,06,09,2021
California,06-09-2021,3862411,62634,06,09,2021
Colorado,06-09-2021,556711,6779,06,09,2021
Connecticut,06-09-2021,348262,8257,06,09,2021
Delaware,06-09-2021,109225,1677,06,09,2021
Diamond Princess,06-09-2021,49,0,06,09,2021
District of Columbia,06-09-2021,49127,1137,06,09,2021
Florida,06-09-2021,2332867,36985,06,09,2021
Georgia,06-09-2021,1127200,21049,06,09,2021
Grand Princess,06-09-2021,103,3,06,09,2021
Guam,06-09-2021,8224,139,06,09,2021
Hawaii,06-09-2021,36731,505,06,09,2021
Idaho,06-09-2021,193295,2116,06,09,2021
Illinois,06-09-2021,1386262,25413,06,09,2021
Indiana,06-09-2021,747799,13708,06,09,2021
Iowa,06-09-2021,372248,6084,06,09,2021
Kansas,06-09-2021,316221,5104,06,09,2021
Kentucky,06-09-2021,461446,7121,06,09,2021
Louisiana,06-09-2021,474653,10631,06,09,2021
Maine,06-09-2021,68386,843,06,09,2021
Maryland,06-09-2021,460863,9658,06,09,2021
Massachusetts,06-09-2021,708459,14443,06,09,2021
Michigan,06-09-2021,996065,20667,06,09,2021
Minnesota,06-09-2021,603144,7570,06,09,2021
Mississippi,06-09-2021,318685,7347,06,09,2021
Missouri,06-09-2021,610677,9608,06,09,2021
Montana,06-09-2021,112591,1636,06,09,2021
Nebraska,06-09-2021,223714,2256,06,09,2021
Nevada,06-09-2021,326583,5617,06,09,2021
New Hampshire,06-09-2021,98996,1357,06,09,2021
New Jersey,06-09-2021,1018491,26316,06,09,2021
New Mexico,06-09-2021,203823,4292,06,09,2021
New York,06-09-2021,2107289,53283,06,09,2021
North Carolina,06-09-2021,1006809,13230,06,09,2021
North Dakota,06-09-2021,110125,1548,06,09,2021
Northern Mariana Islands,06-09-2021,183,2,06,09,2021
Ohio,06-09-2021,1105720,20399,06,09,2021
Oklahoma,06-09-2021,454094,7325,06,09,2021
Oregon,06-09-2021,203933,2716,06,09,2021
Pennsylvania,06-09-2021,1220418,27417,06,09,2021
Puerto Rico,06-09-2021,139142,2524,06,09,2021
Rhode Island,06-09-2021,152153,2722,06,09,2021
South Carolina,06-09-2021,594574,9761,06,09,2021
South Dakota,06-09-2021,124314,2023,06,09,2021
Tennessee,06-09-2021,861409,12429,06,09,2021
Texas,06-09-2021,3011871,51719,06,09,2021
Utah,06-09-2021,408428,2318,06,09,2021
Vermont,06-09-2021,24300,256,06,09,2021
Virgin Islands,06-09-2021,3652,28,06,09,2021
Virginia,06-09-2021,677210,11260,06,09,2021
Washington,06-09-2021,442098,5793,06,09,2021
West Virginia,06-09-2021,162726,2846,06,09,2021
Wisconsin,06-09-2021,675780,7995,06,09,2021
Wyoming,06-09-2021,60941,725,06,09,2021
Alabama,12-01-2021,846297,16143,12,01,2021
Alaska,12-01-2021,151323,881,12,01,2021
American Samoa,12-01-2021,4,0,12,01,2021
Arizona,12-01-2021,1272943,22350,12,01,2021
Arkansas,12-01-2021,529768,8687,12,01,2021
California,12-01-2021,5086496,74496,12,01,2021
Colorado,12-01-2021,854994,10018,12,01,2021
Connecticut,12-01-2021,422785,8909,12,01,2021
Delaware,12-01-2021,153762,2179,12,01,2021
Diamond Princess,12-01-2021,49,0,12,01,2021
District of Columbia,12-01-2021,67047,1196,12,01,2021
Florida,12-01-2021,3730395,61548,12,01,2021
Georgia,12-01-2021,1666110,30571,12,01,2021
Grand Princess,12-01-2021,103,3,12,01,2021
Guam,12-01-2021,19214,266,12,01,2021
Hawaii,12-01-2021,87772,1026,12,01,2021
Idaho,12-01-2021,307561,3949,12,01,2021
Illinois,12-01-2021,1816002,29421,12,01,2021
Indiana,12-01-2021,1107189,17621,12,01,2021
Iowa,12-01-2021,528221,7445,12,01,2021
Kansas,12-01-2021,470232,6778,12,01,2021
Kentucky,12-01-2021,789225,10987,12,01,2021
Louisiana,12-01-2021,771837,14808,12,01,2021
Maine,12-01-2021,120600,1327,12,01,2021
Maryland,12-01-2021,587285,11220,12,01,2021
Massachusetts,12-01-2021,924400,15904,12,01,2021
Michigan,12-01-2021,1494953,25798,12,01,2021
Minnesota,12-01-2021,915942,9606,12,01,2021
Mississippi,12-01-2021,514639,10287,12,01,2021
Missouri,12-01-2021,914524,13098,12,01,2021
Montana,12-01-2021,191593,2722,12,01,2021
Nebraska,12-01-2021,311212,3158,12,01,2021
Nevada,12-01-2021,458369,8031,12,01,2021
New Hampshire,12-01-2021,162583,1725,12,01,2021
New Jersey,12-01-2021,1255893,28409,12,01,2021
New Mexico,12-01-2021,316089,5379,12,01,2021
New York,12-01-2021,2738968,57593,12,01,2021
North Carolina,12-01-2021,1537044,18776,12,01,2021
North Dakota,12-01-2021,163326,1936,12,01,2021
Northern Mariana Islands,12-01-2021,395,3,12,01,2021
Ohio,12-01-2021,1699161,28225,12,01,2021
Oklahoma,12-01-2021,667512,11949,12,01,2021
Oregon,12-01-2021,392197,5186,12,01,2021
Pennsylvania,12-01-2021,1744526,33521,12,01,2021
Puerto Rico,12-01-2021,188605,3270,12,01,2021
Rhode Island,12-01-2021,192741,2935,12,01,2021
South Carolina,12-01-2021,919184,14233,12,01,2021
South Dakota,12-01-2021,167144,2349,12,01,2021
Tennessee,12-01-2021,1318989,17238,12,01,2021
Texas,12-01-2021,4370075,73813,12,01,2021
Utah,12-01-2021,598098,3545,12,01,2021
Vermont,12-01-2021,50510,413,12,01,2021
Virgin Islands,12-01-2021,7514,87,12,01,2021
Virginia,12-01-2021,971529,14730,12,01,2021
Washington,12-01-2021,774465,9303,12,01,2021
West Virginia,12-01-2021,295949,4895,12,01,2021
Wisconsin,12-01-2021,986229,10048,12,01,2021
Wyoming,12-01-2021,111275,1428,12,01,2021
Alabama,11-06-2021,835740,15834,11,06,2021
Alaska,11-06-2021,142118,741,11,06,2021
American Samoa,11-06-2021,4,0,11,06,2021
Arizona,11-06-2021,1186477,21408,11,06,2021
Arkansas,11-06-2021,515979,8483,11,06,2021
California,11-06-2021,4953715,72461,11,06,2021
Colorado,11-06-2021,780016,9126,11,06,2021
Connecticut,11-06-2021,404969,8790,11,06,2021
Delaware,11-06-2021,145612,2119,11,06,2021
Diamond Princess,11-06-2021,49,0,11,06,2021
District of Columbia,11-06-2021,64799,1193,11,06,2021
Florida,11-06-2021,3701310,60334,11,06,2021
Georgia,11-06-2021,1641036,29483,11,06,2021
Grand Princess,11-06-2021,103,3,11,06,2021
Guam,11-06-2021,18624,248,11,06,2021
Hawaii,11-06-2021,84911,950,11,06,2021
Idaho,11-06-2021,296299,3646,11,06,2021
Illinois,11-06-2021,1712996,28832,11,06,2021
Indiana,11-06-2021,1036059,16898,11,06,2021
Iowa,11-06-2021,494407,7069,11,06,2021
Kansas,11-06-2021,440821,6498,11,06,2021
Kentucky,11-06-2021,752141,9974,11,06,2021
Louisiana,11-06-2021,761849,14615,11,06,2021
Maine,11-06-2021,107772,1207,11,06,2021
Maryland,11-06-2021,565355,10965,11,06,2021
Massachusetts,11-06-2021,861480,15580,11,06,2021
Michigan,11-06-2021,1309655,23975,11,06,2021
Minnesota,11-06-2021,815008,8952,11,06,2021
Mississippi,11-06-2021,506556,10148,11,06,2021
Missouri,11-06-2021,867070,12704,11,06,2021
Montana,11-06-2021,180452,2415,11,06,2021
Nebraska,11-06-2021,289282,3001,11,06,2021
Nevada,11-06-2021,443641,7712,11,06,2021
New Hampshire,11-06-2021,139324,1597,11,06,2021
New Jersey,11-06-2021,1206543,28080,11,06,2021
New Mexico,11-06-2021,282742,5113,11,06,2021
New York,11-06-2021,2585365,56692,11,06,2021
North Carolina,11-06-2021,1489653,18251,11,06,2021
North Dakota,11-06-2021,151563,1827,11,06,2021
Northern Mariana Islands,11-06-2021,342,3,11,06,2021
Ohio,11-06-2021,1567834,26449,11,06,2021
Oklahoma,11-06-2021,648209,10879,11,06,2021
Oregon,11-06-2021,372137,4562,11,06,2021
Pennsylvania,11-06-2021,1606553,31897,11,06,2021
Puerto Rico,11-06-2021,186004,3244,11,06,2021
Rhode Island,11-06-2021,181079,2881,11,06,2021
South Carolina,11-06-2021,902329,13841,11,06,2021
South Dakota,11-06-2021,156995,2267,11,06,2021
Tennessee,11-06-2021,1286590,16490,11,06,2021
Texas,11-06-2021,4292981,71839,11,06,2021
Utah,11-06-2021,560604,3286,11,06,2021
Vermont,11-06-2021,41908,384,11,06,2021
Virgin Islands,11-06-2021,7290,83,11,06,2021
Virginia,11-06-2021,933542,14125,11,06,2021
Washington,11-06-2021,737698,8798,11,06,2021
West Virginia,11-06-2021,277133,4518,11,06,2021
Wisconsin,11-06-2021,899647,9542,11,06,2021
Wyoming,11-06-2021,105318,1243,11,06,2021
Alabama,11-07-2021,836032,15834,11,07,2021
Alaska,11-07-2021,142118,741,11,07,2021
American Samoa,11-07-2021,4,0,11,07,2021
Arizona,11-07-2021,1189708,21409,11,07,2021
Arkansas,11-07-2021,516245,8497,11,07,2021
California,11-07-2021,4966154,72486,11,07,2021
Colorado,11-07-2021,782159,9150,11,07,2021
Connecticut,11-07-2021,404969,8790,11,07,2021
Delaware,11-07-2021,145903,2119,11,07,2021
Diamond Princess,11-07-2021,49,0,11,07,2021
District of Columbia,11-07-2021,64799,1193,11,07,2021
Florida,11-07-2021,3701310,60334,11,07,2021
Georgia,11-07-2021,1641036,29483,11,07,2021
Grand Princess,11-07-2021,103,3,11,07,2021
Guam,11-07-2021,18639,248,11,07,2021
Hawaii,11-07-2021,85045,962,11,07,2021
Idaho,11-07-2021,296299,3646,11,07,2021
Illinois,11-07-2021,1712996,28832,11,07,2021
Indiana,11-07-2021,1037589,16898,11,07,2021
Iowa,11-07-2021,494407,7069,11,07,2021
Kansas,11-07-2021,440821,6498,11,07,2021
Kentucky,11-07-2021,752720,9993,11,07,2021
Louisiana,11-07-2021,761849,14615,11,07,2021
Maine,11-07-2021,107772,1207,11,07,2021
Maryland,11-07-2021,566082,10974,11,07,2021
Massachusetts,11-07-2021,861480,15580,11,07,2021
Michigan,11-07-2021,1309655,23975,11,07,2021
Minnesota,11-07-2021,815008,8952,11,07,2021
Mississippi,11-07-2021,506556,10148,11,07,2021
Missouri,11-07-2021,867812,12704,11,07,2021
Montana,11-07-2021,180452,2415,11,07,2021
Nebraska,11-07-2021,289282,3001,11,07,2021
Nevada,11-07-2021,443641,7712,11,07,2021
New Hampshire,11-07-2021,139324,1597,11,07,2021
New Jersey,11-07-2021,1207469,28085,11,07,2021
New Mexico,11-07-2021,282742,5113,11,07,2021
New York,11-07-2021,2589297,56712,11,07,2021
North Carolina,11-07-2021,1489653,18251,11,07,2021
North Dakota,11-07-2021,151725,1827,11,07,2021
Northern Mariana Islands,11-07-2021,342,3,11,07,2021
Ohio,11-07-2021,1572197,26499,11,07,2021
Oklahoma,11-07-2021,648209,10879,11,07,2021
Oregon,11-07-2021,372137,4562,11,07,2021
Pennsylvania,11-07-2021,1610465,31897,11,07,2021
Puerto Rico,11-07-2021,186091,3245,11,07,2021
Rhode Island,11-07-2021,181079,2881,11,07,2021
South Carolina,11-07-2021,902329,13841,11,07,2021
South Dakota,11-07-2021,156995,2267,11,07,2021
Tennessee,11-07-2021,1287138,16500,11,07,2021
Texas,11-07-2021,4294210,71884,11,07,2021
Utah,11-07-2021,560604,3286,11,07,2021
Vermont,11-07-2021,42313,384,11,07,2021
Virgin Islands,11-07-2021,7290,83,11,07,2021
Virginia,11-07-2021,933542,14125,11,07,2021
Washington,11-07-2021,737698,8798,11,07,2021
West Virginia,11-07-2021,278171,4518,11,07,2021
Wisconsin,11-07-2021,899647,9542,11,07,2021
Wyoming,11-07-2021,105318,1243,11,07,2021
Alabama,08-25-2021,665653,12000,08,25,2021
Alaska,08-25-2021,85491,438,08,25,2021
American Samoa,08-25-2021,0,0,08,25,2021
Arizona,08-25-2021,991309,18638,08,25,2021
Arkansas,08-25-2021,441246,6774,08,25,2021
California,08-25-2021,4373924,64999,08,25,2021
Colorado,08-25-2021,616745,7337,08,25,2021
Connecticut,08-25-2021,369132,8335,08,25,2021
Delaware,08-25-2021,117587,1869,08,25,2021
Diamond Princess,08-25-2021,49,0,08,25,2021
District of Columbia,08-25-2021,54156,1155,08,25,2021
Florida,08-25-2021,3130144,42731,08,25,2021
Georgia,08-25-2021,1348019,22400,08,25,2021
Grand Princess,08-25-2021,103,3,08,25,2021
Guam,08-25-2021,9759,145,08,25,2021
Hawaii,08-25-2021,57747,573,08,25,2021
Idaho,08-25-2021,216061,2316,08,25,2021
Illinois,08-25-2021,1499030,26331,08,25,2021
Indiana,08-25-2021,833968,14340,08,25,2021
Iowa,08-25-2021,400082,6268,08,25,2021
Kansas,08-25-2021,362837,5538,08,25,2021
Kentucky,08-25-2021,552501,7640,08,25,2021
Louisiana,08-25-2021,671237,12226,08,25,2021
Maine,08-25-2021,74313,926,08,25,2021
Maryland,08-25-2021,489930,9967,08,25,2021
Massachusetts,08-25-2021,750248,14726,08,25,2021
Michigan,08-25-2021,1050153,21446,08,25,2021
Minnesota,08-25-2021,640459,7875,08,25,2021
Mississippi,08-25-2021,420174,8180,08,25,2021
Missouri,08-25-2021,750929,10852,08,25,2021
Montana,08-25-2021,124278,1773,08,25,2021
Nebraska,08-25-2021,240028,2314,08,25,2021
Nevada,08-25-2021,384135,6376,08,25,2021
New Hampshire,08-25-2021,105883,1408,08,25,2021
New Jersey,08-25-2021,1079900,26796,08,25,2021
New Mexico,08-25-2021,227636,4488,08,25,2021
New York,08-25-2021,2248791,54100,08,25,2021
North Carolina,08-25-2021,1172571,14212,08,25,2021
North Dakota,08-25-2021,115786,1587,08,25,2021
Northern Mariana Islands,08-25-2021,183,2,08,25,2021
Ohio,08-25-2021,1192478,21223,08,25,2021
Oklahoma,08-25-2021,534922,7812,08,25,2021
Oregon,08-25-2021,263164,3086,08,25,2021
Pennsylvania,08-25-2021,1291656,28131,08,25,2021
Puerto Rico,08-25-2021,166882,2786,08,25,2021
Rhode Island,08-25-2021,160948,2760,08,25,2021
South Carolina,08-25-2021,702894,10357,08,25,2021
South Dakota,08-25-2021,129866,2061,08,25,2021
Tennessee,08-25-2021,1012519,13244,08,25,2021
Texas,08-25-2021,3546561,55742,08,25,2021
Utah,08-25-2021,457098,2605,08,25,2021
Vermont,08-25-2021,27355,271,08,25,2021
Virgin Islands,08-25-2021,5707,51,08,25,2021
Virginia,08-25-2021,747641,11715,08,25,2021
Washington,08-25-2021,542878,6448,08,25,2021
West Virginia,08-25-2021,181906,3036,08,25,2021
Wisconsin,08-25-2021,722453,8416,08,25,2021
Wyoming,08-25-2021,72528,835,08,25,2021
Alabama,08-24-2021,665653,12000,08,24,2021
Alaska,08-24-2021,84867,427,08,24,2021
American Samoa,08-24-2021,0,0,08,24,2021
Arizona,08-24-2021,991309,18638,08,24,2021
Arkansas,08-24-2021,438465,6749,08,24,2021
California,08-24-2021,4360701,64866,08,24,2021
Colorado,08-24-2021,614777,7318,08,24,2021
Connecticut,08-24-2021,368481,8335,08,24,2021
Delaware,08-24-2021,117246,1857,08,24,2021
Diamond Princess,08-24-2021,49,0,08,24,2021
District of Columbia,08-24-2021,54031,1155,08,24,2021
Florida,08-24-2021,3103941,42722,08,24,2021
Georgia,08-24-2021,1337342,22309,08,24,2021
Grand Princess,08-24-2021,103,3,08,24,2021
Guam,08-24-2021,9612,145,08,24,2021
Hawaii,08-24-2021,57235,565,08,24,2021
Idaho,08-24-2021,215042,2308,08,24,2021
Illinois,08-24-2021,1494574,26290,08,24,2021
Indiana,08-24-2021,829010,14320,08,24,2021
Iowa,08-24-2021,397522,6226,08,24,2021
Kansas,08-24-2021,359394,5501,08,24,2021
Kentucky,08-24-2021,547657,7575,08,24,2021
Louisiana,08-24-2021,664618,12116,08,24,2021
Maine,08-24-2021,74022,924,08,24,2021
Maryland,08-24-2021,488740,9956,08,24,2021
Massachusetts,08-24-2021,748753,14720,08,24,2021
Michigan,08-24-2021,1044958,21405,08,24,2021
Minnesota,08-24-2021,639059,7868,08,24,2021
Mississippi,08-24-2021,416789,8158,08,24,2021
Missouri,08-24-2021,748235,10827,08,24,2021
Montana,08-24-2021,123674,1768,08,24,2021
Nebraska,08-24-2021,239102,2312,08,24,2021
Nevada,08-24-2021,382773,6352,08,24,2021
New Hampshire,08-24-2021,105589,1405,08,24,2021
New Jersey,08-24-2021,1077787,26775,08,24,2021
New Mexico,08-24-2021,226868,4483,08,24,2021
New York,08-24-2021,2244898,54070,08,24,2021
North Carolina,08-24-2021,1166441,14152,08,24,2021
North Dakota,08-24-2021,115430,1584,08,24,2021
Northern Mariana Islands,08-24-2021,183,2,08,24,2021
Ohio,08-24-2021,1187878,21187,08,24,2021
Oklahoma,08-24-2021,532388,7676,08,24,2021
Oregon,08-24-2021,260425,3066,08,24,2021
Pennsylvania,08-24-2021,1287967,28098,08,24,2021
Puerto Rico,08-24-2021,165700,2778,08,24,2021
Rhode Island,08-24-2021,160565,2759,08,24,2021
South Carolina,08-24-2021,699197,10324,08,24,2021
South Dakota,08-24-2021,129411,2059,08,24,2021
Tennessee,08-24-2021,1005956,13195,08,24,2021
Texas,08-24-2021,3522222,55504,08,24,2021
Utah,08-24-2021,455513,2593,08,24,2021
Vermont,08-24-2021,27237,270,08,24,2021
Virgin Islands,08-24-2021,5684,51,08,24,2021
Virginia,08-24-2021,744187,11693,08,24,2021
Washington,08-24-2021,539887,6417,08,24,2021
West Virginia,08-24-2021,180804,3017,08,24,2021
Wisconsin,08-24-2021,720460,8406,08,24,2021
Wyoming,08-24-2021,72069,835,08,24,2021
Alabama,09-19-2021,770391,13210,09,19,2021
Alaska,09-19-2021,100360,469,09,19,2021
American Samoa,09-19-2021,0,0,09,19,2021
Arizona,09-19-2021,1066803,19513,09,19,2021
Arkansas,09-19-2021,485056,7445,09,19,2021
California,09-19-2021,4658381,67786,09,19,2021
Colorado,09-19-2021,662637,7744,09,19,2021
Connecticut,09-19-2021,384342,8463,09,19,2021
Delaware,09-19-2021,128253,1920,09,19,2021
Diamond Princess,09-19-2021,49,0,09,19,2021
District of Columbia,09-19-2021,58851,1167,09,19,2021
Florida,09-19-2021,3528698,51240,09,19,2021
Georgia,09-19-2021,1525114,24577,09,19,2021
Grand Princess,09-19-2021,103,3,09,19,2021
Guam,09-19-2021,13532,179,09,19,2021
Hawaii,09-19-2021,75480,714,09,19,2021
Idaho,09-19-2021,242321,2636,09,19,2021
Illinois,09-19-2021,1590350,27175,09,19,2021
Indiana,09-19-2021,933513,15083,09,19,2021
Iowa,09-19-2021,434239,6401,09,19,2021
Kansas,09-19-2021,397486,5868,09,19,2021
Kentucky,09-19-2021,656173,8322,09,19,2021
Louisiana,09-19-2021,725637,13418,09,19,2021
Maine,09-19-2021,83910,984,09,19,2021
Maryland,09-19-2021,519097,10263,09,19,2021
Massachusetts,09-19-2021,790953,14976,09,19,2021
Michigan,09-19-2021,1109643,21997,09,19,2021
Minnesota,09-19-2021,681613,8076,09,19,2021
Mississippi,09-19-2021,473413,9214,09,19,2021
Missouri,09-19-2021,806720,11548,09,19,2021
Montana,09-19-2021,139712,1877,09,19,2021
Nebraska,09-19-2021,257787,2371,09,19,2021
Nevada,09-19-2021,410104,6845,09,19,2021
New Hampshire,09-19-2021,114322,1457,09,19,2021
New Jersey,09-19-2021,1133228,27190,09,19,2021
New Mexico,09-19-2021,244720,4675,09,19,2021
New York,09-19-2021,2373659,54904,09,19,2021
North Carolina,09-19-2021,1330492,15615,09,19,2021
North Dakota,09-19-2021,125763,1618,09,19,2021
Northern Mariana Islands,09-19-2021,263,2,09,19,2021
Ohio,09-19-2021,1347205,22665,09,19,2021
Oklahoma,09-19-2021,592074,8440,09,19,2021
Oregon,09-19-2021,309841,3569,09,19,2021
Pennsylvania,09-19-2021,1393105,28858,09,19,2021
Puerto Rico,09-19-2021,179144,3074,09,19,2021
Rhode Island,09-19-2021,168449,2812,09,19,2021
South Carolina,09-19-2021,819204,11614,09,19,2021
South Dakota,09-19-2021,139956,2101,09,19,2021
Tennessee,09-19-2021,1188517,14391,09,19,2021
Texas,09-19-2021,3969769,61925,09,19,2021
Utah,09-19-2021,490985,2787,09,19,2021
Vermont,09-19-2021,31634,298,09,19,2021
Virgin Islands,09-19-2021,6458,67,09,19,2021
Virginia,09-19-2021,827197,12242,09,19,2021
Washington,09-19-2021,620752,7201,09,19,2021
West Virginia,09-19-2021,223117,3370,09,19,2021
Wisconsin,09-19-2021,771872,8703,09,19,2021
Wyoming,09-19-2021,83958,918,09,19,2021
Alabama,09-18-2021,768301,13209,09,18,2021
Alaska,09-18-2021,100360,469,09,18,2021
American Samoa,09-18-2021,0,0,09,18,2021
Arizona,09-18-2021,1064346,19487,09,18,2021
